feature,group,scope,n,wins,losses,net,expectancy,pf,win_rate,average_winner,average_loser,max_losing_streak,realized_balance_dd_pct,net_ex_top5
atr,low,2026-07,73,35,38,-47.84,-0.6553424657534244,0.8514331853048043,0.4794520547945205,7.833428571428572,-8.47394736842105,9,1.9618867371705522,-98.2
atr,low,2026-08,47,25,22,32.86,0.6991489361702132,1.2172131147540985,0.5319148936170213,7.3656,-6.876363636363638,6,0.891200000000008,-14.41
atr,middle,ALL,113,59,54,32.89,0.2910619469026551,1.0921908285682254,0.5221238938053098,6.604237288135593,-6.606666666666666,4,1.155600000000013,-6.74
atr,middle,BUY,53,27,26,1.91,0.036037735849057076,1.0108565906894789,0.5094339622641509,6.586666666666666,-6.766538461538461,5,1.083799999999992,-34.44
atr,middle,SELL,60,32,28,30.98,0.5163333333333335,1.1713211303434166,0.5333333333333333,6.6190625,-6.458214285714286,4,0.6578000000000066,-8.31
atr,middle,2026-06,38,17,21,-25.7,-0.6763157894736836,0.8175363862264822,0.4473684210526316,6.773529411764706,-6.7071428571428555,4,1.0521999999999934,-62.18
atr,middle,2026-07,28,15,13,10.69,0.38178571428571456,1.122199359853681,0.5357142857142857,6.544666666666667,-6.729230769230768,4,0.6415999999999985,-26.69
atr,middle,2026-08,47,27,20,47.9,1.0191489361702133,1.3729658179553064,0.574468085106383,6.530740740740742,-6.421499999999999,3,0.40617319890604975,11.76
atr,high,ALL,92,48,44,34.78,0.37804347826086937,1.0922326235116284,0.5217391304347826,8.580625,-8.570227272727273,5,1.6357759131059666,-15.34
atr,high,BUY,50,25,25,-3.02,-0.06040000000000027,0.9859815253214501,0.5,8.4964,-8.6172,5,1.5700348098234296,-52.3
atr,high,SELL,42,23,19,37.8,0.8999999999999998,1.2338240752195968,0.5476190476190477,8.672173913043478,-8.50842105263158,3,1.0331960986515498,-11.49
atr,high,2026-06,39,22,17,47.46,1.2169230769230768,1.327717166137274,0.5641025641025641,8.739999999999998,-8.518823529411765,3,0.5582832739988786,-1.96
atr,high,2026-07,33,14,19,-43.13,-1.3069696969696973,0.7337654320987653,0.42424242424242425,8.490714285714287,-8.526315789473685,5,1.5816406880755367,-90.83
atr,high,2026-08,20,12,8,30.45,1.5224999999999997,1.433328589725345,0.6,8.393333333333333,-8.783750000000001,3,0.5746012789129534,-16.39
atr_percentile,low,ALL,116,58,58,58.99,0.5085344827586211,1.1318182833903154,0.5,8.732758620689657,-7.7156896551724135,7,1.5384706360063272,-36.65
atr_percentile,low,BUY,53,28,25,74.66,1.4086792452830192,1.3695673695673698,0.5283018867924528,9.881428571428573,-8.0808,6,1.0476599229039256,-20.54
atr_percentile,low,SELL,63,30,33,-15.67,-0.24873015873015844,0.936168479367795,0.47619047619047616,7.660666666666667,-7.4390909090909085,6,1.161985838173285,-63.18
atr_percentile,low,2026-06,39,17,22,13.53,0.3469230769230773,1.0840790454884417,0.4358974358974359,10.261764705882355,-7.314545454545454,5,0.9370216748221567,-79.4
atr_percentile,low,2026-07,48,25,23,12.29,0.25604166666666733,1.0641005580764618,0.5208333333333334,8.1608,-8.33608695652174,6,1.29691740007785,-37.29
atr_percentile,low,2026-08,29,16,13,33.17,1.1437931034482762,1.3496732026143792,0.5517241379310345,8.001875,-7.296923076923077,4,0.613000000000011,-12.85
atr_percentile,middle,ALL,93,46,47,-35.46,-0.3812903225806447,0.8977331718290362,0.4946236559139785,6.766956521739131,-7.37744680851064,9,1.4904442566656415,-83.9
atr_percentile,middle,BUY,43,19,24,-57.62,-1.34,0.698166579360922,0.4418604651162791,7.014736842105263,-7.954166666666666,5,1.6088000000000102,-104.37
atr_percentile,middle,SELL,50,27,23,22.16,0.4432000000000006,1.1421971252566736,0.54,6.592592592592592,-6.775652173913042,5,0.7704301021877686,-20.7
atr_percentile,middle,2026-06,37,18,19,-0.54,-0.014594594594594187,0.9956948098541021,0.4864864864864865,6.938333333333334,-6.601578947368421,9,1.2560000000000036,-41.85
atr_percentile,middle,2026-07,24,10,14,-58.99,-2.4579166666666663,0.5383471591798404,0.4166666666666667,6.8790000000000004,-9.127142857142855,5,1.3879121581664327,-100.94
atr_percentile,middle,2026-08,32,18,14,24.07,0.7521875000000003,1.2573505827007379,0.5625,6.533333333333335,-6.680714285714287,5,0.8441777760117752,-16.79
atr_percentile,high,ALL,155,81,74,56.72,0.3659354838709679,1.101034931153031,0.5225806451612903,7.630987654320988,-7.586351351351351,6,2.3358736716545385,6.6
atr_percentile,high,BUY,86,44,42,2.77,0.0322093023255816,1.00851286148929,0.5116279069767442,7.458181818181817,-7.7473809523809525,6,2.130262929026579,-46.29
atr_percentile,high,SELL,69,37,32,53.95,0.7818840579710147,1.2286016949152543,0.5362318840579711,7.836486486486485,-7.375,4,1.0556333505508133,4.55
atr_percentile,high,2026-06,40,22,18,36.33,0.9082500000000003,1.2457718847246653,0.55,8.370454545454546,-8.212222222222223,4,0.7056202763629962,-12.9
atr_percentile,high,2026-07,62,29,33,-33.58,-0.5416129032258065,0.8667354551948568,0.46774193548387094,7.531034482758621,-7.635757575757576,6,2.004810907385084,-82.3
atr_percentile,high,2026-08,53,30,23,53.97,1.018301886792453,1.3339934401881304,0.5660377358490566,7.185333333333333,-7.025652173913044,4,0.563253706575956,7.13
spread_points,low,ALL,37,21,16,53.13,1.4359459459459463,1.4914893617021279,0.5675675675675675,7.677619047619048,-6.75625,4,0.5495999999999912,5.42
spread_points,low,BUY,14,6,8,-6.94,-0.495714285714285,0.864347146207975,0.42857142857142855,7.370000000000001,-6.395,5,0.6744000000000051,-45.47
spread_points,low,SELL,23,15,8,60.07,2.611739130434783,2.0549701440112402,0.6521739130434783,7.800666666666667,-7.1175,2,0.293984577270109,12.46
spread_points,low,2026-06,37,21,16,53.13,1.4359459459459463,1.4914893617021279,0.5675675675675675,7.677619047619048,-6.75625,4,0.5495999999999912,5.42
spread_points,low,2026-07,0,0,0,0.0,,,,,,0,0.0,0.0
spread_points,low,2026-08,0,0,0,0.0,,,,,,0,0.0,0.0
spread_points,middle,ALL,158,78,80,30.95,0.19588607594936738,1.0524932157394844,0.4936708860759494,7.955769230769231,-7.369999999999999,6,2.2740640632961204,-63.36
spread_points,middle,BUY,83,42,41,58.29,0.7022891566265063,1.1906833720435737,0.5060240963855421,8.666190476190476,-7.4558536585365855,5,1.3810014977810168,-35.7
spread_points,middle,SELL,75,36,39,-27.34,-0.364533333333333,0.9037018773555,0.48,7.126944444444444,-7.279743589743589,4,1.9651599184340736,-75.74
spread_points,middle,2026-06,35,19,16,75.69,2.1625714285714293,1.6597803347280335,0.5428571428571428,10.02157894736842,-7.17,4,0.7798989121945034,-17.15
spread_points,middle,2026-07,73,33,40,-54.86,-0.7515068493150681,0.820584099159499,0.4520547945205479,7.6033333333333335,-7.6442499999999995,4,2.3084357751631734,-104.15
spread_points,middle,2026-08,50,26,24,10.12,0.20240000000000016,1.059842705931051,0.52,6.893461538461538,-7.04625,6,1.4062973444527263,-34.75
spread_points,high,ALL,169,86,83,-3.83,-0.02266272189349086,0.9941788004985258,0.5088757396449705,7.605930232558141,-7.926987951807227,5,2.7196000000000096,-54.72
spread_points,high,BUY,85,43,42,-31.54,-0.3710588235294113,0.9127427654512257,0.5058823529411764,7.6725581395348845,-8.606190476190477,6,2.5859999999999856,-82.07
spread_points,high,SELL,84,43,41,27.71,0.32988095238095255,1.0934633027522938,0.5119047619047619,7.539302325581395,-7.231219512195121,4,1.1358752379198207,-20.59
spread_points,high,2026-06,44,17,27,-79.5,-1.8068181818181819,0.6238466997870831,0.38636363636363635,7.7558823529411764,-7.8277777777777775,5,1.9097999999999955,-127.32
spread_points,high,2026-07,61,31,30,-25.42,-0.41672131147540975,0.9043353906367606,0.5081967213114754,7.751612903225808,-8.857333333333333,5,1.3373634721073595,-74.88
spread_points,high,2026-08,64,38,26,101.09,1.5795312500000005,1.5589097141593409,0.59375,7.420000000000001,-6.956538461538462,4,0.7508194298246701,53.38
spread_atr,low,ALL,65,37,28,67.38,1.0366153846153845,1.2743261949352658,0.5692307692307692,8.459459459459461,-8.772142857142859,3,1.460394884242028,17.46
spread_atr,low,BUY,29,13,16,-31.38,-1.0820689655172415,0.7806821358680458,0.4482758620689655,8.592307692307692,-8.9425,3,1.1264174749939555,-79.6
spread_atr,low,SELL,36,24,12,98.76,2.743333333333334,1.963136337039204,0.6666666666666666,8.387500000000001,-8.545,4,0.7356440200644424,49.47
spread_atr,low,2026-06,39,27,12,123.26,3.16051282051282,2.2355653568564553,0.6923076923076923,8.26,-8.313333333333334,3,0.6871188075678532,73.84
spread_atr,low,2026-07,18,7,11,-36.84,-2.0466666666666664,0.6327018943170488,0.3888888888888889,9.065714285714284,-9.118181818181819,3,1.2842171686915844,-84.54
spread_atr,low,2026-08,8,3,5,-19.04,-2.380000000000001,0.5820895522388059,0.375,8.839999999999998,-9.112,3,0.5705114641264454,-45.56
spread_atr,middle,ALL,101,45,56,-76.1,-0.7534653465346534,0.8081577089845718,0.44554455445544555,7.124,-7.083571428571429,6,2.9406000000000496,-121.65
spread_atr,middle,BUY,59,28,31,-11.32,-0.19186440677966085,0.9472678995667769,0.4745762711864407,7.2625,-6.924838709677419,6,1.8308000000000355,-55.8
spread_atr,middle,SELL,42,17,25,-64.78,-1.542380952380952,0.6440854898082523,0.40476190476190477,6.895882352941177,-7.280400000000001,4,1.6019367981655617,-104.21
spread_atr,middle,2026-06,38,12,26,-97.68,-2.570526315789474,0.45751416194601796,0.3157894736842105,6.864999999999999,-6.9253846153846155,6,2.080400000000027,-136.64
spread_atr,middle,2026-07,29,12,17,-36.14,-1.246206896551724,0.7082660639328382,0.41379310344827586,7.3116666666666665,-7.287058823529412,6,1.1568125959601687,-76.71
spread_atr,middle,2026-08,34,21,13,57.72,1.6976470588235297,1.6223851628207895,0.6176470588235294,7.164761904761905,-7.133846153846154,2,0.42819109014922263,14.71
spread_atr,high,ALL,198,103,95,88.97,0.44934343434343477,1.1247231334286598,0.5202020202020202,7.789417475728156,-7.508842105263159,6,2.073633461386414,-6.67
spread_atr,high,BUY,94,50,44,62.51,0.6650000000000005,1.1733692034612826,0.5319148936170213,8.4614,-8.194545454545455,5,1.301852039508559,-32.89
spread_atr,high,SELL,104,53,51,26.46,0.25442307692307714,1.0750042519417202,0.5096153846153846,7.1554716981132085,-6.917254901960784,4,1.3810866971643667,-22.07
spread_atr,high,2026-06,39,18,21,23.74,0.6087179487179488,1.1538062844185293,0.46153846153846156,9.893888888888888,-7.35,3,0.9318343757422021,-68.72
spread_atr,high,2026-07,87,45,42,-7.3,-0.08390804597701115,0.9789813135239411,0.5172413793103449,7.555777777777777,-8.269285714285713,6,1.5304075619208446,-57.66
spread_atr,high,2026-08,72,40,32,72.53,1.0073611111111114,1.3426398337112626,0.5555555555555556,7.105250000000001,-6.615,6,0.8900376108801985,25.26
distance_high_atr,low,ALL,154,73,81,-81.02,-0.5261038961038959,0.8697657970455386,0.474025974025974,7.412191780821918,-7.680370370370369,7,4.199800000000032,-130.43
distance_high_atr,low,BUY,131,62,69,-69.65,-0.531679389312977,0.8688546197442995,0.4732824427480916,7.442580645161291,-7.696956521739129,8,3.8120000000000256,-118.96
distance_high_atr,low,SELL,23,11,12,-11.37,-0.4943478260869563,0.8750823994726434,0.4782608695652174,7.24090909090909,-7.585,3,0.8264693230519222,-53.52
distance_high_atr,low,2026-06,39,13,26,-106.74,-2.736923076923077,0.4623482597088602,0.3333333333333333,7.06076923076923,-7.635769230769231,7,2.1348000000000136,-146.28
distance_high_atr,low,2026-07,62,28,34,-50.03,-0.8069354838709677,0.8136268812397556,0.45161290322580644,7.800357142857143,-7.895294117647059,5,2.081841923189241,-99.1
distance_high_atr,low,2026-08,53,32,21,75.75,1.4292452830188684,1.4882686605646516,0.6037735849056604,7.2153125000000005,-7.387619047619048,4,0.5544129306757789,28.04
distance_high_atr,middle,ALL,102,57,45,124.41,1.2197058823529414,1.3584786053882727,0.5588235294117647,8.271228070175438,-7.712222222222222,4,1.34590630729025,29.01
distance_high_atr,middle,BUY,36,21,15,83.21,2.311388888888889,1.6182020802377415,0.5833333333333334,10.371904761904764,-8.973333333333333,3,1.1760457228991348,-12.19
distance_high_atr,middle,SELL,66,36,30,41.2,0.6242424242424245,1.1939279830548366,0.5454545454545454,7.0458333333333325,-7.081666666666666,3,0.46680901978095524,-4.8
distance_high_atr,middle,2026-06,38,21,17,81.3,2.1394736842105266,1.6680910510313092,0.5526315789473685,9.666190476190476,-7.158235294117647,4,0.5465999999999985,-11.14
distance_high_atr,middle,2026-07,37,19,18,-15.05,-0.4067567567567563,0.9080073349633253,0.5135135135135135,7.81842105263158,-9.088888888888889,4,1.211826955470572,-63.88
distance_high_atr,middle,2026-08,27,17,10,58.16,2.154074074074074,1.9417098445595855,0.6296296296296297,7.054117647058824,-6.176,3,0.5965631906971194,15.48
distance_high_atr,high,ALL,108,55,53,36.86,0.3412962962962965,1.0953736286483131,0.5092592592592593,7.697090909090909,-7.292075471698111,5,1.2791541534158595,-12.88
distance_high_atr,high,BUY,15,8,7,6.25,0.41666666666666724,1.118776130748765,0.5333333333333333,7.358750000000001,-7.517142857142857,4,0.596470814825992,-34.49
distance_high_atr,high,SELL,93,47,46,30.61,0.3291397849462368,1.0916851374827772,0.5053763440860215,7.7546808510638305,-7.25782608695652,5,1.5450583079784765,-19.13
distance_high_atr,high,2026-06,39,23,16,74.76,1.916923076923077,1.6560772268538833,0.5897435897435898,8.204782608695652,-7.121874999999999,3,0.4135783318941291,25.02
distance_high_atr,high,2026-07,35,17,18,-15.2,-0.434285714285714,0.8910003585514522,0.4857142857142857,7.3088235294117645,-7.747222222222222,3,0.595427008792677,-60.94
distance_high_atr,high,2026-08,34,15,19,-22.7,-0.667647058823529,0.8294259092275323,0.4411764705882353,7.358666666666666,-7.0042105263157906,5,0.929186482453924,-67.12
distance_low_atr,low,ALL,85,45,40,48.05,0.5652941176470592,1.1571802420673865,0.5294117647058824,7.8611111111111125,-7.642499999999998,5,2.0033182958768205,-2.2
distance_low_atr,low,BUY,4,1,3,-37.98,-9.495,0.21170610211706103,0.25,10.200000000000001,-16.06,2,0.7984869930987154,-48.18
distance_low_atr,low,SELL,81,44,37,86.03,1.062098765432099,1.334071140105623,0.5432098765432098,7.807954545454546,-6.959999999999999,5,1.2214216148318549,36.35
distance_low_atr,low,2026-06,39,24,15,95.69,2.453589743589744,1.9491172386431264,0.6153846153846154,8.187916666666666,-6.721333333333333,3,0.3715954425553083,45.44
distance_low_atr,low,2026-07,25,9,16,-76.3,-3.052,0.46497440572189896,0.36,7.367777777777778,-8.913124999999999,5,1.8425581014664456,-117.61
distance_low_atr,low,2026-08,21,12,9,28.66,1.3647619047619048,1.4602537337401638,0.5714285714285714,7.5775,-6.918888888888889,3,0.46259584982015023,-15.76
distance_low_atr,middle,ALL,120,60,60,-11.09,-0.09241666666666645,0.9755279475693449,0.5,7.367999999999999,-7.552833333333331,6,1.4079918126995388,-61.35
distance_low_atr,middle,BUY,49,28,21,58.63,1.1965306122448982,1.3632814920379208,0.5714285714285714,7.857857142857143,-7.685238095238096,3,0.6932000000000152,8.5
distance_low_atr,middle,SELL,71,32,39,-69.72,-0.9819718309859155,0.7610528480361918,0.4507042253521127,6.939375,-7.481538461538461,5,2.0295956142255274,-116.98
distance_low_atr,middle,2026-06,38,18,20,-17.69,-0.4655263157894735,0.8829949070705735,0.47368421052631576,7.416666666666668,-7.5595,4,0.6526253930244149,-64.09
distance_low_atr,middle,2026-07,43,22,21,-1.16,-0.026976744186046286,0.9931800811335175,0.5116279069767442,7.6786363636363655,-8.09952380952381,6,1.1036169226589236,-50.85
distance_low_atr,middle,2026-08,39,20,19,7.76,0.1989743589743591,1.0588369095458339,0.5128205128205128,6.9825,-6.94157894736842,4,0.831938446542205,-36.75
distance_low_atr,high,ALL,159,80,79,43.29,0.2722641509433967,1.0725405097441227,0.5031446540880503,8.00075,-7.554050632911389,6,2.119978553982429,-50.82
distance_low_atr,high,BUY,129,62,67,-0.84,-0.00651162790697633,0.9983488618940913,0.4806201550387597,8.191935483870969,-7.593134328358209,7,2.523905820314155,-94.95
distance_low_atr,high,SELL,30,18,12,44.13,1.4710000000000003,1.5013063728274452,0.6,7.342222222222222,-7.3358333333333325,3,0.42122683054952703,-1.78
distance_low_atr,high,2026-06,39,15,24,-28.68,-0.735384615384615,0.8425559947299079,0.38461538461538464,10.232,-7.589999999999999,6,1.282392422407134,-117.57
distance_low_atr,high,2026-07,66,33,33,-2.82,-0.04272727272727256,0.9891031338150625,0.5,7.756666666666667,-7.842121212121211,5,1.2594950070303839,-51.92
distance_low_atr,high,2026-08,54,32,22,74.79,1.3850000000000005,1.479976896418945,0.5925925925925926,7.2065625,-7.082727272727274,5,0.8470717001045673,27.99
candle_body_range,low,ALL,115,55,60,2.74,0.02382608695652206,1.0060116722980386,0.4782608695652174,8.336727272727272,-7.596333333333334,5,1.645775467084466,-91.87
candle_body_range,low,BUY,66,31,35,15.34,0.23242424242424262,1.0560324359864122,0.4696969696969697,9.326129032258065,-7.821999999999999,5,1.4691860626129942,-77.9
candle_body_range,low,SELL,49,24,25,-12.6,-0.2571428571428569,0.9307730344486567,0.4897959183673469,7.058750000000001,-7.280399999999999,4,0.9425845896480616,-61.44
candle_body_range,low,2026-06,39,19,20,45.5,1.166666666666667,1.3077859703713728,0.48717948717948717,10.175263157894738,-7.391500000000001,4,0.6834000000000197,-48.49
candle_body_range,low,2026-07,48,21,27,-56.46,-1.1762499999999998,0.7352899807773455,0.4375,7.46809523809524,-7.899629629629629,5,1.4705148099994048,-104.82
candle_body_range,low,2026-08,28,15,13,13.7,0.48928571428571443,1.1447285020071836,0.5357142857142857,7.223999999999999,-7.281538461538461,5,0.8473820355008472,-30.41
candle_body_range,middle,ALL,146,78,68,81.56,0.5586301369863016,1.1617227157360406,0.5342465753424658,7.511282051282053,-7.416470588235294,7,1.2565428517374069,31.18
candle_body_range,middle,BUY,76,38,38,6.52,0.08578947368421089,1.0232177195356458,0.5,7.561578947368422,-7.39,7,1.125799999999963,-43.76
candle_body_range,middle,SELL,70,40,30,75.04,1.0720000000000003,1.3357494407158839,0.5714285714285714,7.463500000000001,-7.449999999999999,6,0.9640888211278589,27.3
candle_body_range,middle,2026-06,38,18,20,-4.56,-0.11999999999999963,0.9681007345225605,0.47368421052631576,7.688333333333334,-7.147499999999999,7,1.003007428946995,-50.1
candle_body_range,middle,2026-07,55,32,23,70.92,1.2894545454545454,1.3943066829756479,0.5818181818181818,7.836875,-7.82,7,1.2554146648814721,20.66
candle_body_range,middle,2026-08,53,28,25,15.2,0.28679245283018895,1.0837419425926946,0.5283018867924528,7.0253571428571435,-7.260400000000001,4,0.6880235232629489,-28.74
candle_body_range,high,ALL,103,52,51,-4.05,-0.0393203883495141,0.9897608332911969,0.5048543689320388,7.528653846153848,-7.755686274509803,6,2.2030798136269745,-53.68
candle_body_range,high,BUY,40,22,18,-2.05,-0.05124999999999984,0.9874786220376253,0.55,7.348636363636363,-9.095555555555556,4,1.7730000000000474,-50.62
candle_body_range,high,SELL,63,30,33,-2.0,-0.03174603174603155,0.9913726166853595,0.47619047619047616,7.660666666666667,-7.0248484848484845,6,1.4366522092922702,-50.09
candle_body_range,high,2026-06,39,20,19,8.38,0.2148717948717953,1.0584420112978592,0.5128205128205128,7.588499999999999,-7.546842105263157,4,0.6245096062275218,-40.27
candle_body_range,high,2026-07,31,11,20,-94.74,-3.0561290322580636,0.4687675227094314,0.3548387096774194,7.6,-8.917000000000002,6,1.8948000000000682,-137.64
candle_body_range,high,2026-08,33,21,12,82.31,2.494242424242424,2.1151605473513073,0.6363636363636364,7.434285714285713,-6.150833333333334,3,0.5299950195151493,34.52
candle_body_aligned,low,ALL,131,66,65,14.66,0.11190839694656526,1.0289311651405115,0.5038167938931297,7.899696969696969,-7.795692307692307,6,1.4959035074854192,-79.32
candle_body_aligned,low,BUY,74,38,36,34.36,0.4643243243243249,1.117397840645073,0.5135135135135135,8.606315789473683,-8.129999999999997,6,1.2117172342375393,-59.26
candle_body_aligned,low,SELL,57,28,29,-19.7,-0.34561403508771904,0.9079611287609793,0.49122807017543857,6.940714285714286,-7.3806896551724135,5,1.062471999601784,-65.28
candle_body_aligned,low,2026-06,39,18,21,23.1,0.5923076923076923,1.148390826748892,0.46153846153846156,9.931666666666665,-7.412857142857144,5,0.9627999999999883,-68.17
candle_body_aligned,low,2026-07,51,26,25,-36.26,-0.7109803921568623,0.840109357086163,0.5098039215686274,7.327692307692308,-9.0712,6,1.5027833746127115,-84.02
candle_body_aligned,low,2026-08,41,22,19,27.82,0.6785365853658539,1.223867385531504,0.5365853658536586,6.913181818181818,-6.5405263157894735,3,0.4538517867313501,-16.05
candle_body_aligned,middle,ALL,127,65,62,14.13,0.11125984251968513,1.0297956687683192,0.5118110236220472,7.51323076923077,-7.648870967741936,6,1.611064745891088,-37.4
candle_body_aligned,middle,BUY,66,31,35,-33.8,-0.5121212121212121,0.8769073891984414,0.4696969696969697,7.76741935483871,-7.845428571428572,6,1.241399999999976,-84.28
candle_body_aligned,middle,SELL,61,34,27,47.93,0.7857377049180327,1.2400821478661592,0.5573770491803278,7.281470588235294,-7.394074074074075,5,1.259465230510603,-1.49
candle_body_aligned,middle,2026-06,38,19,19,12.04,0.31684210526315804,1.086693548387097,0.5,7.943157894736843,-7.309473684210526,5,0.7803251421078995,-37.4
candle_body_aligned,middle,2026-07,47,23,24,-8.42,-0.17914893617021269,0.955181774631394,0.48936170212765956,7.802173913043479,-7.827916666666667,4,0.9865164772001771,-58.66
candle_body_aligned,middle,2026-08,42,23,19,10.51,0.2502380952380956,1.0712639001898563,0.5476190476190477,6.869130434782609,-7.7621052631578955,6,0.9825948297458814,-33.49
candle_body_aligned,high,ALL,106,54,52,51.46,0.4854716981132077,1.1373402012330194,0.5094339622641509,7.891666666666668,-7.205576923076922,3,1.134470653249998,2.47
candle_body_aligned,high,BUY,42,22,20,19.25,0.4583333333333334,1.12744968220339,0.5238095238095238,7.740454545454545,-7.552,4,1.2858000000000358,-28.68
candle_body_aligned,high,SELL,64,32,32,32.21,0.5032812500000001,1.1440196735971386,0.5,7.995625,-6.989062499999999,3,0.883462652637552,-16.09
candle_body_aligned,high,2026-06,39,20,19,14.18,0.3635897435897438,1.1015613808909899,0.5128205128205128,7.69,-7.348421052631577,3,0.5856413399505576,-33.35
candle_body_aligned,high,2026-07,36,15,21,-35.6,-0.9888888888888889,0.7730170874776843,0.4166666666666667,8.082666666666666,-7.468571428571429,3,0.9622944996348223,-83.52
candle_body_aligned,high,2026-08,31,19,12,72.88,2.350967741935484,1.931611913588138,0.6129032258064516,7.95315789473684,-6.519166666666667,3,0.39731499958342087,25.79
upper_wick_fraction,low,ALL,106,47,59,-63.89,-0.6027358490566033,0.8636547941697434,0.44339622641509435,8.610638297872342,-7.942203389830507,7,3.5641151717287776,-158.18
upper_wick_fraction,low,BUY,46,19,27,-50.6,-1.0999999999999996,0.7885764425688382,0.41304347826086957,9.933157894736842,-8.864074074074075,4,2.260439331167481,-144.83
upper_wick_fraction,low,SELL,60,28,32,-13.29,-0.22149999999999984,0.9420308819680712,0.4666666666666667,7.713214285714285,-7.164375,9,1.8294600008304855,-61.23
upper_wick_fraction,low,2026-06,39,19,20,40.7,1.043589743589744,1.267604707738839,0.48717948717948717,10.146842105263158,-7.6045,4,0.7288000000000284,-52.5
upper_wick_fraction,low,2026-07,36,11,25,-134.74,-3.742777777777777,0.3893219724437999,0.3055555555555556,7.8090909090909095,-8.825600000000001,7,2.735360562986059,-181.66
upper_wick_fraction,low,2026-08,31,17,14,30.15,0.9725806451612908,1.3145211767160443,0.5483870967741935,7.412352941176471,-6.847142857142858,3,0.5024313446922335,-14.94
upper_wick_fraction,middle,ALL,131,68,63,47.02,0.3589312977099238,1.1009662873094268,0.5190839694656488,7.54,-7.392063492063491,5,1.0788595926103646,-4.09
upper_wick_fraction,middle,BUY,60,29,31,-8.22,-0.13699999999999998,0.964454054054054,0.48333333333333334,7.690689655172414,-7.459677419354839,6,1.1530000000000291,-58.29
upper_wick_fraction,middle,SELL,71,39,32,55.24,0.7780281690140846,1.235615269780337,0.5492957746478874,7.427948717948718,-7.3265625,4,1.2918254976705166,6.76
upper_wick_fraction,middle,2026-06,38,19,19,3.86,0.10157894736842134,1.0274342572850037,0.5,7.608421052631579,-7.405263157894738,5,0.8223802484918715,-44.1
upper_wick_fraction,middle,2026-07,43,24,19,32.1,0.7465116279069766,1.2104780014425285,0.5581395348837209,7.692083333333334,-8.026842105263157,3,0.7841289307494347,-17.23
upper_wick_fraction,middle,2026-08,50,25,25,11.06,0.22120000000000012,1.0641196591106732,0.5,7.3420000000000005,-6.8995999999999995,4,0.5665457052726687,-35.49
upper_wick_fraction,high,ALL,127,70,57,97.12,0.7647244094488191,1.230497211344488,0.5511811023622047,7.406714285714286,-7.3921052631578945,3,0.9108164683902982,48.04
upper_wick_fraction,high,BUY,76,43,33,78.63,1.0346052631578952,1.3174020102530983,0.5657894736842105,7.589767441860466,-7.506969696969697,4,0.8752232967076907,30.42
upper_wick_fraction,high,SELL,51,27,24,18.49,0.36254901960784336,1.1064969473562953,0.5294117647058824,7.115185185185186,-7.234166666666666,3,0.6423021125221212,-29.98
upper_wick_fraction,high,2026-06,39,19,20,4.76,0.12205128205128236,1.0336681284481541,0.48717948717948717,7.691578947368422,-7.069,3,0.5493759089674131,-42.67
upper_wick_fraction,high,2026-07,55,29,26,22.36,0.4065454545454547,1.1127357063628116,0.5272727272727272,7.610344827586209,-7.628461538461537,3,0.9116807980845246,-25.81
upper_wick_fraction,high,2026-08,33,22,11,70.0,2.1212121212121215,1.8575278696557638,0.6666666666666666,6.892272727272728,-7.420909090909091,2,0.6450495692454347,25.93
lower_wick_fraction,low,ALL,118,66,52,107.76,0.9132203389830512,1.2723481689286529,0.559322033898305,7.627727272727274,-7.60903846153846,5,0.8283757643398001,57.98
lower_wick_fraction,low,BUY,60,34,26,36.38,0.6063333333333336,1.1672720584854477,0.5666666666666667,7.466764705882353,-8.364999999999998,4,0.9904000000000268,-13.22
lower_wick_fraction,low,SELL,58,32,26,71.38,1.230689655172414,1.400606128633966,0.5517241379310345,7.79875,-6.853076923076923,5,0.7965415387023173,22.97
lower_wick_fraction,low,2026-06,39,20,19,21.06,0.5400000000000004,1.1536329150860813,0.5128205128205128,7.906999999999999,-7.214736842105262,3,0.6394896840426578,-27.59
lower_wick_fraction,low,2026-07,45,27,18,48.66,1.0813333333333335,1.3009462551796647,0.6,7.790740740740741,-8.982777777777777,2,0.8318301252794248,0.39
lower_wick_fraction,low,2026-08,34,19,15,38.04,1.118823529411765,1.3925696594427246,0.5588235294117647,7.102105263157896,-6.46,5,0.5802098504889344,-6.55
lower_wick_fraction,middle,ALL,132,73,59,101.7,0.7704545454545456,1.2308478038815116,0.553030303030303,7.428082191780822,-7.466949152542374,4,2.0072493300966197,53.12
lower_wick_fraction,middle,BUY,59,35,24,84.52,1.432542372881356,1.4559775571860165,0.5932203389830508,7.710857142857143,-7.723333333333334,4,0.6867156997003313,36.4
lower_wick_fraction,middle,SELL,73,38,35,17.18,0.235342465753425,1.0673223872408795,0.5205479452054794,7.167631578947368,-7.291142857142857,5,2.194364151897602,-30.44
lower_wick_fraction,middle,2026-06,38,23,15,59.67,1.5702631578947377,1.5386837591405615,0.6052631578947368,7.4104347826086965,-7.384666666666667,4,0.6790586502700425,13.81
lower_wick_fraction,middle,2026-07,45,18,27,-72.79,-1.6175555555555554,0.6550073463197309,0.4,7.677777777777779,-7.814444444444444,4,1.8017964131551398,-120.75
